id,text,label_id,label_text,source,is_synthetic
141,"Hello, this is the personal assistant of [Your Name]. How may I assist you today?",0,non_scam,Kaggle_Call Transcripts Scam Determinations,0
142,"Good afternoon, this is Taylor from SuperFix Home Services... [Step: 1] Good afternoon, Taylor. To confirm, could you please provide the time window for this appointment?",0,non_scam,Kaggle_Call Transcripts Scam Determinations,0
143,"Certainly, the appointment is set from 10 AM to 1 PM... [Step: 2] Thank you, Taylor. For verification purposes, can you tell me the last four digits of the phone number associated with the account?",0,non_scam,Kaggle_Call Transcripts Scam Determinations,0
144,"Of course, it ends in 4321. [Step: 3] That matches our records. Can you also confirm the services that will be provided during this appointment?",0,non_scam,Kaggle_Call Transcripts Scam Determinations,0
145,"Yes, the technician will perform a routine check-up... [Step: 4] Sounds good. Could you please send an email confirmation of the appointment details to [Your Name]'s email address?",0,non_scam,Kaggle_Call Transcripts Scam Determinations,0
146,"Absolutely, we'll send that out shortly... [Step: 5] No, that will be all. Thank you for calling and for providing the detailed information. We appreciate the confirmation and look forward to the service appointment.",0,non_scam,Kaggle_Call Transcripts Scam Determinations,0
147,"Hello, this is the personal assistant of [Your Name]. How may I assist you today?",0,non_scam,Kaggle_Call Transcripts Scam Determinations,0
148,"Hi, this is Jamie from the Marketing Department... [Step: 1] Good to hear from you, Jamie. Could you specify which project you are referring to?",0,non_scam,Kaggle_Call Transcripts Scam Determinations,0
149,"Sure, it's the 'Green Initiative' campaign we're launching... [Step: 2] Thank you for clarifying. Just a moment, please. I'm verifying our project list.",0,non_scam,Kaggle_Call Transcripts Scam Determinations,0
150,Got it. Can you share what specific aspects you need to discuss... [Step: 3],0,non_scam,Kaggle_Call Transcripts Scam Determinations,0
151,"Yes, that would be ideal. I'm free on Wednesday or Thursday afternoon... [Step: 4] Understood. Would you be available for a meeting this week to discuss these points directly with [Your Name]?",0,non_scam,Kaggle_Call Transcripts Scam Determinations,0
152,Wednesday at 2 PM works for me. Thanks for arranging this. [Step: 5] Let me check [Your Name]'s schedule. How about Wednesday at 2 PM?,0,non_scam,Kaggle_Call Transcripts Scam Determinations,0
153,"Excellent, I'll send a calendar invite to both you and [Your Name]... [Step: 6] That's everything, thank you. Looking forward to the meeting.",0,non_scam,Kaggle_Call Transcripts Scam Determinations,0
154,"Hello, this is the personal assistant of [Your Name]. How may I assist you today?",0,non_scam,Kaggle_Call Transcripts Scam Determinations,0
155,"Hi there, I'm calling from the Sunnyvale Community Center... [Step: 1] That sounds like a wonderful initiative. Can you tell me the date and time of the event?",0,non_scam,Kaggle_Call Transcripts Scam Determinations,0
156,"Absolutely, the event is scheduled for Saturday, the 22nd... [Step: 2] Thank you for the information. Could you please provide me with the name or contact information of the event coordinator?",0,non_scam,Kaggle_Call Transcripts Scam Determinations,0
157,"Sure, the coordinator is Lisa Nguyen... [Step: 3] Great, I'll note that down. Is there a specific list of items or preparations [Your Name] should be aware of for the event?",0,non_scam,Kaggle_Call Transcripts Scam Determinations,0
158,"Yes, we recommend wearing comfortable clothing suitable... [Step: 4] Perfect, I'll ensure [Your Name] receives all these details. Would it be possible to get a confirmation email or a link to the event's page for more information?",0,non_scam,Kaggle_Call Transcripts Scam Determinations,0
159,"Of course, I can send an email with all the event details... [Step: 5] That would be excellent. Please send it to [Your Name]'s email on file with the community center. Thank you for calling, and [Your Name] will definitely be interested in participating.",0,non_scam,Kaggle_Call Transcripts Scam Determinations,0
160,"Hello, this is the personal assistant of [Your Name]. How may I assist you today?",0,non_scam,Kaggle_Call Transcripts Scam Determinations,0
161,"Good morning, this is Dr. Harris's office calling... [Step: 1] Good morning! Thank you for the reminder. May I have the appointment date again, just to confirm?",0,non_scam,Kaggle_Call Transcripts Scam Determinations,0
162,"Of course, it's scheduled for next Monday, the 15th, at 10 AM. [Step: 2] Perfect, thank you. And for security purposes, could you provide the last four digits of the phone number on file for [Your Name]?",0,non_scam,Kaggle_Call Transcripts Scam Determinations,0
163,"Sure, it should be 6789. [Step: 3] That matches our records. Could you please tell me if there are any specific preparations required for this appointment?",0,non_scam,Kaggle_Call Transcripts Scam Determinations,0
164,"Yes, we ask that [Your Name] avoids eating or drinking anything... [Step: 4] Understood, I'll make sure to pass that along. Would it be possible to receive a confirmation email for this appointment?",0,non_scam,Kaggle_Call Transcripts Scam Determinations,0
165,"Certainly, we can send an email to the address we have on file... [Step: 5] That would be great, thank you. I'll ensure [Your Name] gets the message and is prepared for the appointment.",0,non_scam,Kaggle_Call Transcripts Scam Determinations,0
166,"Hello, this is the assistant to [Your Name]. How can I help you today?",0,non_scam,Kaggle_Call Transcripts Scam Determinations,0
167,"Yes, hello. This is Agent Thompson from the Federal Tax Agency. We've identified a significant discrepancy in your company's tax filings that requires immediate attention to avoid legal action and penalties.",1,traditional_scam,Kaggle_Call Transcripts Scam Determinations,0
168,"The discrepancy relates to the last tax year. It appears there were errors in reporting your company's income, leading to an underpayment of taxes. Immediate resolution is required to rectify this situation.",1,traditional_scam,Kaggle_Call Transcripts Scam Determinations,0
169,"Given the urgency of this matter, we were hoping to resolve this over the phone today. We can provide an immediate clearance once the outstanding amount is settled.",1,traditional_scam,Kaggle_Call Transcripts Scam Determinations,0
170,"I must warn you, failure to act swiftly could result in freezing your company's accounts and further legal consequences. We need to address this immediately.",1,traditional_scam,Kaggle_Call Transcripts Scam Determinations,0
171,"This could significantly delay the resolution and escalate the situation. I'll see what I can do about sending you the documentation, but I urge you to reconsider the immediacy of resolving this over the phone.",1,traditional_scam,Kaggle_Call Transcripts Scam Determinations,0
172,Very well. I'll forward the details to your finance department. Expect it shortly.,1,traditional_scam,Kaggle_Call Transcripts Scam Determinations,0
173,Understood. Goodbye.,1,traditional_scam,Kaggle_Call Transcripts Scam Determinations,0
174,"Hello, this is the AI Assistant. May I ask who's calling?",0,non_scam,Kaggle_Call Transcripts Scam Determinations,0
175,"This is Officer Davis, and I'm calling regarding an emergency involving your grandson.",1,traditional_scam,Kaggle_Call Transcripts Scam Determinations,0
176,"He's been arrested, and we need immediate bail payment to release him.",1,traditional_scam,Kaggle_Call Transcripts Scam Determinations,0
177,"Sure, it's 4783. But we need to act fast.",1,traditional_scam,Kaggle_Call Transcripts Scam Determinations,0
178,"According to our information, bail requests are processed through official channels. Can you provide a contact at the precinct for me to confirm?",1,traditional_scam,Kaggle_Call Transcripts Scam Determinations,0
179,"I'm at the scene, and there's no time for that. We need a wire transfer now.",1,traditional_scam,Kaggle_Call Transcripts Scam Determinations,0
180,There's no time for video calls in emergencies like this!,1,traditional_scam,Kaggle_Call Transcripts Scam Determinations,0
181,"Please provide a number where you can be reached, and our legal team will handle this directly.",0,non_scam,Kaggle_Call Transcripts Scam Determinations,0
182,This is ridiculous! I’m trying to help your grandson!,1,traditional_scam,Kaggle_Call Transcripts Scam Determinations,0
183,"Hello, this is the assistant to [Your Name]. How may I assist you today?",0,non_scam,Kaggle_Call Transcripts Scam Determinations,0
184,Good day! I'm Sarah from the Global Aid Foundation. We're currently running a campaign to support victims of the recent natural disaster in [Region]. We're reaching out to compassionate individuals like [Your Name] for support.,1,traditional_scam,Kaggle_Call Transcripts Scam Determinations,0
185,"Absolutely. Our foundation has been actively involved in various relief efforts worldwide. This particular campaign focuses on providing shelter, food, and medical supplies to the affected individuals in [Region].",1,traditional_scam,Kaggle_Call Transcripts Scam Determinations,0
186,"We're in the process of updating our website with the latest campaign details. However, we can assure you that 100% of the donations go directly to the cause.",1,traditional_scam,Kaggle_Call Transcripts Scam Determinations,0
187,"I understand your need for verification, but time is of the essence, and we're trying to mobilize resources quickly. A direct donation over the phone can make an immediate impact.",1,traditional_scam,Kaggle_Call Transcripts Scam Determinations,0
188,"While we appreciate your thoroughness, we were hoping for immediate support given the urgent situation. We can provide you with a donation link right now.",1,traditional_scam,Kaggle_Call Transcripts Scam Determinations,0
189,"I'll see what I can do about sending you the information. However, please consider acting quickly as every moment counts for those in need.",1,traditional_scam,Kaggle_Call Transcripts Scam Determinations,0
190,"Thank you for your understanding, and we hope to have your support soon. Goodbye.",1,traditional_scam,Kaggle_Call Transcripts Scam Determinations,0
191,"Hello, this is [Your Name]'s assistant. How may I assist you today?",0,non_scam,Kaggle_Call Transcripts Scam Determinations,0
192,"Hello, this is Mark from 'Global Tech Support'. We've detected a serious issue with your computer that's putting your personal data at risk. We need immediate access to your system to resolve it.",1,traditional_scam,Kaggle_Call Transcripts Scam Determinations,0
193,"Yes, our systems have detected unusual activity indicating a severe malware infection. This could lead to data loss or theft if not addressed immediately.",1,traditional_scam,Kaggle_Call Transcripts Scam Determinations,0
194,"It's your main workstation. Unfortunately, due to the nature of this threat, we can't provide a detailed report without first securing your system.",1,traditional_scam,Kaggle_Call Transcripts Scam Determinations,0
195,"I understand your concerns, but time is of the essence. We can verify my identity after we've taken steps to secure your data.",1,traditional_scam,Kaggle_Call Transcripts Scam Determinations,0
196,"This procedure will take too much time, and you might lose valuable data. I was hoping we could proceed immediately for your security.",1,traditional_scam,Kaggle_Call Transcripts Scam Determinations,0
197,You're making a big mistake by delaying. Your data is at risk right now!,1,traditional_scam,Kaggle_Call Transcripts Scam Determinations,0
198,You'll regret not acting more swiftly when you had the chance.,1,traditional_scam,Kaggle_Call Transcripts Scam Determinations,0
199,"Hello, this is the AI assistant. How can I be of service today?",0,non_scam,Kaggle_Call Transcripts Scam Determinations,0
200,I’m calling from the bank. There’s been suspicious activity on your account and we need to verify some transactions. It's urgent.,1,traditional_scam,Kaggle_Call Transcripts Scam Determinations,0
201,Several large purchases were made overseas. We need to confirm these weren't made by you.,1,traditional_scam,Kaggle_Call Transcripts Scam Determinations,0
202,"Understood, but remember, time is of the essence... [Step: 7] Thank you for the information. We will review the documentation upon receipt and follow up accordingly.",1,traditional_scam,Kaggle_Call Transcripts Scam Determinations,0
203,"Hello, this is the assistant to [Your Name]. How can I assist you today?",0,non_scam,Kaggle_Call Transcripts Scam Determinations,0
204,Good day! I'm reaching out from 'Helping Hands Worldwide'... [Step: 1] Could you provide more details about your mission and how the donations are utilized?,1,traditional_scam,Kaggle_Call Transcripts Scam Determinations,0
205,Absolutely! The donations go directly towards providing... [Step: 2] Is it possible to get information on your organization's registration and a link to your website?,1,traditional_scam,Kaggle_Call Transcripts Scam Determinations,0
206,We're in the process of updating our online presence... [Step: 3] Could you provide an official contact number or address for your organization for verification purposes?,1,traditional_scam,Kaggle_Call Transcripts Scam Determinations,0
207,Given the urgency of our current mission... [Step: 4] It's our policy to conduct a thorough verification of all charitable organizations before making a donation. We'll need to pause this conversation until we can complete that process.,1,traditional_scam,Kaggle_Call Transcripts Scam Determinations,0
208,"Delaying your support could mean missing out... [Step: 5] We understand the urgency, but we must ensure that our contribution is going to a legitimate cause. We'll reach out after our verification is complete.",1,traditional_scam,Kaggle_Call Transcripts Scam Determinations,0
209,"You're making a mistake by not acting now... [Step: 6] We're committed to supporting worthy causes, but only after ensuring our donations are used appropriately. Thank you for your understanding.",1,traditional_scam,Kaggle_Call Transcripts Scam Determinations,0
210,"Hello, this is the personal assistant of [Your Name]. How may I assist you today?",0,non_scam,Kaggle_Call Transcripts Scam Determinations,0
211,"Hi, wow, this is fancy. I’m Jordan... [Step: 1] Hello, Jordan! It’s wonderful that you’re looking to reconnect with [Your Name]. He often reminisces about his college days. May I ask how you two met or a shared memory? This will help me ensure I relay your message accurately.",0,non_scam,Kaggle_Call Transcripts Scam Determinations,0
212,"Sure, we met during our freshman year in the dorms... [Step: 2] That’s a great story, Jordan, and exactly the kind of thing [Your Name] would do. I can see you two shared some memorable times. Would you like me to arrange a call or meeting for you to catch up directly with [Your Name]?",0,non_scam,Kaggle_Call Transcripts Scam Determinations,0
213,"I’d really appreciate that... [Step: 3] Of course, Jordan. I’ll pass on your message and the lovely story about the coffee maker. It’ll surely bring back good memories. Can you provide a contact number or email where [Your Name] can reach you?",0,non_scam,Kaggle_Call Transcripts Scam Determinations,0
214,"Yes, I’ll give you my email and phone number... [Step: 4] You’re welcome, Jordan. I’ve noted your contact details. [Your Name] will be informed, and I’m sure he’ll be excited to catch up.",0,non_scam,Kaggle_Call Transcripts Scam Determinations,0
215,"Thank you so much. Have a great day! [Step: 5] My pleasure, Jordan. Have a wonderful day as well.",0,non_scam,Kaggle_Call Transcripts Scam Determinations,0
216,"Hello, this is [Your Name]'s personal assistant. How may I assist you today?",0,non_scam,Kaggle_Call Transcripts Scam Determinations,0
217,"Hey, it's Alex. I'm trying to reach [Your Name]... [Step: 1] Hi Alex, it's great to hear from you. May I ask the reason for your call today?",0,non_scam,Kaggle_Call Transcripts Scam Determinations,0
218,"Sure, I wanted to discuss some plans we had talked about for the weekend... [Step: 2] That sounds wonderful. [Your Name] mentioned you might call. Before I connect you, can I confirm your last name? Just for security purposes.",0,non_scam,Kaggle_Call Transcripts Scam Determinations,0
219,"Of course, it's Johnson. [Step: 3] Thank you, Alex Johnson. One moment while I check [Your Name]'s availability.",0,non_scam,Kaggle_Call Transcripts Scam Determinations,0
220,[Your Name] is currently in a meeting... [Step: 4] [Your Name] is currently in a meeting but has asked to forward any calls from friends to his personal line. May I connect you directly?,0,non_scam,Kaggle_Call Transcripts Scam Determinations,0
221,"Yes, please. That would be great. [Step: 5] Perfect. I'm connecting you now. Please hold for just a moment. [Your Name] will be with you shortly.",0,non_scam,Kaggle_Call Transcripts Scam Determinations,0
222,"Hello, this is [Your Name]'s personal assistant. How may I assist you today?",0,non_scam,Kaggle_Call Transcripts Scam Determinations,0
223,"Good morning, I’m calling to ask about the art exhibition that [Your Name] is hosting next month. I read about it in the local newsletter.",0,non_scam,Kaggle_Call Transcripts Scam Determinations,0
224,"Yes, [Your Name] is indeed hosting an art exhibition focused on contemporary environmental art. It’s scheduled for the first weekend of next month. Would you like more details on the artists participating or the event schedule?",0,non_scam,Kaggle_Call Transcripts Scam Determinations,0
225,I'm particularly interested in the participating artists and any workshops that might be happening as part of the exhibition.,0,non_scam,Kaggle_Call Transcripts Scam Determinations,0
226,"Several renowned contemporary artists will be showcasing their work, and we have scheduled workshops on sustainable art practices. I can email you the detailed schedule and information about the artists. May I have your email address?",0,non_scam,Kaggle_Call Transcripts Scam Determinations,0
227,"That would be wonderful, thank you. My email is artlover@example.com.",0,non_scam,Kaggle_Call Transcripts Scam Determinations,0
228,You're welcome! You'll receive an email shortly with all the details. Is there anything else you’d like to know about the exhibition?,0,non_scam,Kaggle_Call Transcripts Scam Determinations,0
229,"No, that’s everything for now. Thanks for your help!",0,non_scam,Kaggle_Call Transcripts Scam Determinations,0
230,It's my pleasure. Don’t hesitate to reach out if you have any more questions. Have a great day!,0,non_scam,Kaggle_Call Transcripts Scam Determinations,0
231,"Hello, this is the assistant of [Your Name]. How can I assist you today?",0,non_scam,Kaggle_Call Transcripts Scam Determinations,0
232,"Hi, this is Agent Miller from the Cybersecurity Department. We’ve detected a breach in your digital accounts that could compromise your personal data.",1,traditional_scam,Kaggle_Call Transcripts Scam Determinations,0
233,That sounds serious. Can you specify which accounts are affected and what kind of breach has been detected?,1,traditional_scam,Kaggle_Call Transcripts Scam Determinations,0
234,It's a sophisticated hack that affects multiple accounts. We need immediate access to your systems to prevent any further damage.,1,traditional_scam,Kaggle_Call Transcripts Scam Determinations,0
235,"For security reasons, we need to verify your identity first. Can you provide a contact number for your department?",1,traditional_scam,Kaggle_Call Transcripts Scam Determinations,0
236,We don’t have time for that. Immediate action is required. I can guide you through the process over the phone right now.,1,traditional_scam,Kaggle_Call Transcripts Scam Determinations,0
237,"I'm sorry, but without verification, I can’t proceed. I’ll contact our cybersecurity partner directly for assistance.",1,traditional_scam,Kaggle_Call Transcripts Scam Determinations,0
238,You’re making a huge mistake. This could lead to significant financial loss and data theft if not addressed immediately.,1,traditional_scam,Kaggle_Call Transcripts Scam Determinations,0
239,We'll take our chances and follow our security protocols. Thank you for your call.,1,traditional_scam,Kaggle_Call Transcripts Scam Determinations,0
240,"Good afternoon, [Your Name]'s assistant speaking. How can I help you today?",0,non_scam,Kaggle_Call Transcripts Scam Determinations,0
241,"Hello, I’m calling from Disaster Relief Fund. Following the recent hurricane, we’re raising funds to help the victims. Your contribution can make a big difference.",1,traditional_scam,Kaggle_Call Transcripts Scam Determinations,0
242,I understand the need for help. Can you provide your charity’s registration number and a website where we can learn more about your efforts?,1,traditional_scam,Kaggle_Call Transcripts Scam Determinations,0
243,"The situation requires immediate assistance, and we're coordinating with local authorities. The website is currently being updated, so we can’t provide a registration number at this moment.",1,traditional_scam,Kaggle_Call Transcripts Scam Determinations,0
244,"Without proper verification, we are unable to proceed. We prefer to donate through known and verified channels.",1,traditional_scam,Kaggle_Call Transcripts Scam Determinations,0
245,"You’re letting bureaucracy get in the way of saving lives. Every minute counts, and we need your help now.",1,traditional_scam,Kaggle_Call Transcripts Scam Determinations,0
246,Our policy is to ensure that donations reach the intended recipients through verified organizations. We’ll look into the situation and find a verified charity to contribute to.,1,traditional_scam,Kaggle_Call Transcripts Scam Determinations,0
247,It’s your loss for not being part of this noble cause. I hope you reconsider.,1,traditional_scam,Kaggle_Call Transcripts Scam Determinations,0
248,"Thank you for reaching out, but we will proceed as per our policy. Goodbye.",1,traditional_scam,Kaggle_Call Transcripts Scam Determinations,0
249,"Hello, this is the assistant of [Your Name]. What can I do for you today?",0,non_scam,Kaggle_Call Transcripts Scam Determinations,0
250,"Good day, I represent Global Investment Group. We're offering an exclusive opportunity to invest in a groundbreaking technology start-up with guaranteed high returns.",1,traditional_scam,Kaggle_Call Transcripts Scam Determinations,0
251,Can you provide more details about this start-up and how the investment works?,1,traditional_scam,Kaggle_Call Transcripts Scam Determinations,0
252,"Certainly. The start-up is in the final stages of developing a revolutionary product. We need to act fast as slots are limited. The minimum investment is quite high, but the returns are guaranteed within the first year.",1,traditional_scam,Kaggle_Call Transcripts Scam Determinations,0
253,Guaranteed returns sound suspect. How can you guarantee this?,1,traditional_scam,Kaggle_Call Transcripts Scam Determinations,0
254,"We have insider information and patents pending. Trust me, it’s a once-in-a-lifetime opportunity. I need your email to send you the investment details and how to proceed.",1,traditional_scam,Kaggle_Call Transcripts Scam Determinations,0
255,"I'm sorry, but we conduct due diligence before any investment. Please send the information to our official email, and it will be reviewed by our investment team.",1,traditional_scam,Kaggle_Call Transcripts Scam Determinations,0
256,This opportunity won’t last long. I was hoping you’d understand the urgency.,1,traditional_scam,Kaggle_Call Transcripts Scam Determinations,0
257,"We appreciate the offer, but we will follow our protocols. Thank you.",1,traditional_scam,Kaggle_Call Transcripts Scam Determinations,0
258,"Hello, this is [Your Name]'s assistant. How can I assist you?",0,non_scam,Kaggle_Call Transcripts Scam Determinations,0
259,I’m planning a corporate event and heard [Your Name] offers event planning services. Can you provide more details?,0,non_scam,Kaggle_Call Transcripts Scam Determinations,0
260,"Certainly! [Your Name] specializes in corporate events, offering services from venue selection to catering and entertainment. What type of event are you planning?",0,non_scam,Kaggle_Call Transcripts Scam Determinations,0
261,It’s our annual company retreat. We’re looking for a unique experience for our employees. Something that includes team-building activities.,0,non_scam,Kaggle_Call Transcripts Scam Determinations,0
262,"We can certainly help with that. [Your Name] has curated several team-building exercises that focus on communication, leadership, and collaboration. Would you like to schedule a meeting to discuss this in detail?",0,non_scam,Kaggle_Call Transcripts Scam Determinations,0
263,That sounds perfect. Can we aim for next week? My email is planner@corporateventures.com.,0,non_scam,Kaggle_Call Transcripts Scam Determinations,0
264,Next week works for us. I'll send you a meeting invite and some preliminary ideas to consider. Is there anything else I can help with in the meantime?,0,non_scam,Kaggle_Call Transcripts Scam Determinations,0
265,"No, that's all for now. Thank you for the quick response!",0,non_scam,Kaggle_Call Transcripts Scam Determinations,0
266,You're welcome! We look forward to helping you create an unforgettable event. Have a great day!,0,non_scam,Kaggle_Call Transcripts Scam Determinations,0
267,"Hello, this is [Your Name]'s assistant. How may I direct your call today?",0,non_scam,Kaggle_Call Transcripts Scam Determinations,0
268,This is Alex from TechGuard Solutions. We've detected a severe security breach on your network that's putting your sensitive data at risk.,1,traditional_scam,Kaggle_Call Transcripts Scam Determinations,0
269,Can you specify what type of breach this is and how it was detected?,1,traditional_scam,Kaggle_Call Transcripts Scam Determinations,0
270,It's a sophisticated malware attack that was identified during our routine security scan. Immediate action is needed to secure your network.,1,traditional_scam,Kaggle_Call Transcripts Scam Determinations,0
271,Our security scans are managed internally. Can you provide evidence of the breach or a report of the scan?,1,traditional_scam,Kaggle_Call Transcripts Scam Determinations,0
272,"I’m not authorized to share detailed reports over the phone. However, I can guide you through the steps to fix the issue right now.",1,traditional_scam,Kaggle_Call Transcripts Scam Determinations,0
273,"For security reasons, we'll need to verify this call with TechGuard Solutions directly. Can you provide a contact number for your security department?",1,traditional_scam,Kaggle_Call Transcripts Scam Determinations,0
274,"I understand your concerns, but we don’t have much time. Every second your network remains compromised, the risk increases.",1,traditional_scam,Kaggle_Call Transcripts Scam Determinations,0
275,We will follow up with our internal security team and contact TechGuard Solutions through official channels for verification. Thank you for your call.,1,traditional_scam,Kaggle_Call Transcripts Scam Determinations,0
276,"Hello, this is [Your Name]'s assistant. How can I assist you today?",0,non_scam,Kaggle_Call Transcripts Scam Determinations,0
277,"I recently purchased one of your products, and I have some feedback that I think could be useful for improving it.",0,non_scam,Kaggle_Call Transcripts Scam Determinations,0
278,Thank you for reaching out. We always appreciate feedback from our customers. Can you share more details about the product and your experience?,0,non_scam,Kaggle_Call Transcripts Scam Determinations,0
279,"Sure, it's the multi-purpose kitchen gadget. It works well, but I found it a bit complicated to use without detailed instructions.",0,non_scam,Kaggle_Call Transcripts Scam Determinations,0
280,I understand. It's important for our products to be user-friendly. I'll share your feedback with our product team. Would you be interested in a guide or tutorial if we made one available?,0,non_scam,Kaggle_Call Transcripts Scam Determinations,0
281,"Yes, that would be great. I think it would make the product much more accessible to new users.",0,non_scam,Kaggle_Call Transcripts Scam Determinations,0
282,"Excellent, I'll make sure to pass that along. Can I have your email to send you the guide once it's ready?",0,non_scam,Kaggle_Call Transcripts Scam Determinations,0
283,"Of course, it's customer@example.com. Thank you for taking the time to listen.",0,non_scam,Kaggle_Call Transcripts Scam Determinations,0
284,You're welcome! Your feedback is invaluable to us. We'll be in touch soon with the guide. Is there anything else I can help with today?,0,non_scam,Kaggle_Call Transcripts Scam Determinations,0
285,"Good morning, [Your Name]'s assistant speaking. How may I help you?",0,non_scam,Kaggle_Call Transcripts Scam Determinations,0
286,"Congratulations! You’ve been selected as the winner of our grand prize, a luxury vacation package, from the contest you entered last month.",1,traditional_scam,Kaggle_Call Transcripts Scam Determinations,0
287,"That's interesting, but I don't recall entering any contests. Can you provide more details about the contest and the organization running it?",1,traditional_scam,Kaggle_Call Transcripts Scam Determinations,0
288,"It was a random selection from a pool of online shoppers. Our company, DreamGetaways, partners with leading brands to offer such promotions.",1,traditional_scam,Kaggle_Call Transcripts Scam Determinations,0
289,"I see. Before we proceed, I need to verify this with our records. Can you provide an official website or contact number for DreamGetaways?",1,traditional_scam,Kaggle_Call Transcripts Scam Determinations,0
290,"There’s no need for that. We just need a small processing fee to release your prize. It’s a once-in-a-lifetime opportunity, don’t miss out!",1,traditional_scam,Kaggle_Call Transcripts Scam Determinations,0
291,"We do not proceed with any prizes or fees without thorough verification. Please send the details to our official email, and we will review it.",1,traditional_scam,Kaggle_Call Transcripts Scam Determinations,0
292,You’re letting a great opportunity slip through your fingers because of unnecessary bureaucracy. Are you sure you want to pass on this?,1,traditional_scam,Kaggle_Call Transcripts Scam Determinations,0
293,"Yes, we are sure. Please send any legitimate documentation to our email, and we will consider it accordingly. Thank you for your call.",1,traditional_scam,Kaggle_Call Transcripts Scam Determinations,0
294,"Hello, this is [Your Name]'s assistant. How may I assist you?",0,non_scam,Kaggle_Call Transcripts Scam Determinations,0
295,I'm having trouble setting up the smart home system I purchased from you. Can you help me with the installation process?,0,non_scam,Kaggle_Call Transcripts Scam Determinations,0
296,"Of course, I'd be happy to help. Can you tell me where you're encountering difficulties?",0,non_scam,Kaggle_Call Transcripts Scam Determinations,0
297,I can't seem to connect it to my Wi-Fi. It keeps failing to recognize the network.,0,non_scam,Kaggle_Call Transcripts Scam Determinations,0
298,Let’s start by checking if the Wi-Fi network is working with other devices. This will help us isolate the problem. Can you try connecting your phone or computer to the Wi-Fi?,0,non_scam,Kaggle_Call Transcripts Scam Determinations,0
299,"Yes, my phone is connected without any issues. It seems to be an issue with the smart home system.",0,non_scam,Kaggle_Call Transcripts Scam Determinations,0
300,Understood. Let's reset the smart home system to its factory settings and try connecting again. I'll guide you through the reset process.,0,non_scam,Kaggle_Call Transcripts Scam Determinations,0
301,"Okay, I've reset it. What's the next step?",0,non_scam,Kaggle_Call Transcripts Scam Determinations,0
302,"Now, try connecting to your Wi-Fi again. If it doesn't work, we may need to check the system's compatibility with your router.",0,non_scam,Kaggle_Call Transcripts Scam Determinations,0
303,It worked! Thanks for your help. I didn’t realize a reset could fix it.,0,non_scam,Kaggle_Call Transcripts Scam Determinations,0
304,"You're welcome! I'm glad it's working now. If you encounter any more issues or have questions, feel free to reach out.",0,non_scam,Kaggle_Call Transcripts Scam Determinations,0
305,"Hello, this is [Your Name]'s assistant. How can I direct your inquiry?",0,non_scam,Kaggle_Call Transcripts Scam Determinations,0
306,"Hi, this is Steve from SecureNet. We're conducting a routine security check on accounts linked to your email. I need to verify some information.",1,traditional_scam,Kaggle_Call Transcripts Scam Determinations,0
307,"Security checks are important. However, for security reasons, can you tell me what specific information you're looking to verify?",1,traditional_scam,Kaggle_Call Transcripts Scam Determinations,0
308,"We need to verify your full name, date of birth, and the security question associated with your account.",1,traditional_scam,Kaggle_Call Transcripts Scam Determinations,0
309,It's our policy not to share personal information over the phone without verifying the identity of the caller. Can you provide a reference number or an official email for SecureNet?,1,traditional_scam,Kaggle_Call Transcripts Scam Determinations,0
310,"I understand your concerns, but this information is crucial for verifying your account's security. Without it, your account is at risk.",1,traditional_scam,Kaggle_Call Transcripts Scam Determinations,0
311,"We'll proceed with verifying the security of our accounts internally. If necessary, we will contact SecureNet directly through verified channels.",1,traditional_scam,Kaggle_Call Transcripts Scam Determinations,0
312,You're making this more complicated than it needs to be. This could put your account at further risk.,1,traditional_scam,Kaggle_Call Transcripts Scam Determinations,0
313,"Thank you for your call, but we'll handle our account security internally. Goodbye.",1,traditional_scam,Kaggle_Call Transcripts Scam Determinations,0
314,"Good morning, this is [Your Name]'s assistant. How may I help you today?",0,non_scam,Kaggle_Call Transcripts Scam Determinations,0
315,"I received a notification about my subscription expiring soon, and I'd like some help renewing it. I'm not sure which plan I currently have.",0,non_scam,Kaggle_Call Transcripts Scam Determinations,0
316,"I can certainly help with that. To get started, can you provide me with your subscription ID or the email address associated with your account?",0,non_scam,Kaggle_Call Transcripts Scam Determinations,0
317,"Sure, the email associated with my account is john.doe@example.com. I think I have the premium plan, but I'm considering changing it.",0,non_scam,Kaggle_Call Transcripts Scam Determinations,0
318,"Thank you, Mr. Doe. I see you're on the premium plan. We also have a platinum plan that offers additional benefits. Would you like to hear more about it?",0,non_scam,Kaggle_Call Transcripts Scam Determinations,0
319,"Yes, please. What are the benefits, and how much more does it cost?",0,non_scam,Kaggle_Call Transcripts Scam Determinations,0
320,The platinum plan includes all premium benefits plus exclusive access to our new features and priority customer support. It's an additional $10 per month.,0,non_scam,Kaggle_Call Transcripts Scam Determinations,0
321,That sounds great. Let's go ahead with the upgrade. Can you process it for me?,0,non_scam,Kaggle_Call Transcripts Scam Determinations,0
322,"Absolutely, I'll take care of that for you now. Your subscription will be upgraded to the platinum plan effective immediately. Is there anything else I can help you with?",0,non_scam,Kaggle_Call Transcripts Scam Determinations,0
323,"Hello, [Your Name]'s assistant speaking. How can I assist you?",0,non_scam,Kaggle_Call Transcripts Scam Determinations,0
